spot_today,spot_next,return_1d,return_5d,realized_vol_20d,sigma_next,strike,T,dte_today,dte_next,T_next,call_price,call_price_next,delta,gamma,theta,vega,portfolio_delta,portfolio_gamma,portfolio_theta,portfolio_vega,option_pnl,option_pnl_contract,target_hedge_ratio_bucket,target_class
85.7417,85.1382,0.0013769536040211,0.0083296681068849,0.1018791026422181,0.1050385191281961,86.0,0.0821917808219178,30,29,0.07945205479452055,0.9762371714996974,0.7147774360371386,0.4984196085747231,0.1592998115101846,-7.3304789473713345,9.80647540017891,49.84196085747231,15.92998115101846,-733.0478947371334,980.647540017891,-0.26145973546255874,-26.145973546255874,0.75,3
85.1382,85.0644,-0.007038582160139,-0.0051380087616078,0.1050385191281961,0.1050677412378739,85.0,0.0821917808219178,30,29,0.07945205479452055,1.2038553515137238,1.142437601087181,0.5599672872841018,0.1538434806388518,-7.545823424222642,9.627311093651867,55.99672872841018,15.38434806388518,-754.5823424222642,962.7311093651867,-0.06141775042654274,-6.141775042654274,1.0,4
85.0644,85.2702,-0.0008668259371232,-0.0069032183497419,0.1050677412378739,0.1048765710174732,85.0,0.0821917808219178,30,29,0.07945205479452055,1.1632316089304524,1.256754553419249,0.5485754473746394,0.1545408412891275,-7.537340633869689,9.656877990264071,54.85754473746394,15.45408412891275,-753.7340633869688,965.6877990264071,0.09352294448879661,9.352294448879661,0.75,3
85.2702,85.2042,0.0024193434621297,0.0024193434621297,0.1048765710174732,0.0972216928974489,85.0,0.0821917808219178,30,29,0.07945205479452055,1.2775594948308395,1.1466550705200476,0.5802754067717624,0.1524428597633862,-7.541849799335563,9.554512222478817,58.02754067717623,15.24428597633862,-754.1849799335563,955.4512222478817,-0.13090442431079197,-13.090442431079197,1.0,4
85.2042,85.3511,-0.0007740101465694,-0.0049005066348375,0.0972216928974489,0.0969559733340708,85.0,0.0821917808219178,30,29,0.07945205479452055,1.16622908402681,1.2304033518137416,0.5747531744703509,0.1650277169970782,-7.096225001112395,9.573493951378374,57.47531744703509,16.502771699707818,-709.6225001112396,957.3493951378374,0.0641742677869317,6.417426778693169,0.75,3
85.3511,85.5009,0.0017240934132354,-0.0045555429855017,0.0969559733340708,0.0867698066012693,85.0,0.0821917808219178,30,29,0.07945205479452055,1.2499187259316216,1.2293625739660428,0.5990547651650652,0.1629455288814897,-7.075703537120977,9.459401392134156,59.90547651650652,16.29455288814897,-707.5703537120977,945.9401392134156,-0.020556151965578806,-2.0556151965578806,0.0,0
85.5009,85.6308,0.0017551033320015,0.0042601323495212,0.0867698066012693,0.0853951182366259,86.0,0.0821917808219178,30,29,0.07945205479452055,0.7139895161733065,0.7434454562530775,0.4512848902171774,0.1861669016285219,-6.259453807417059,9.706012874244704,45.12848902171774,18.61669016285219,-625.9453807417059,970.6012874244705,0.029455940079770926,2.9455940079770926,0.5,2
85.6308,85.8225,0.0015192822531691,0.006658484630468,0.0853951182366259,0.0803106629053604,86.0,0.0821917808219178,30,29,0.07945205479452055,0.7607471485967636,0.788620742003495,0.4749733588746104,0.1899228193224426,-6.275120603375072,9.77459081209945,47.49733588746104,18.99228193224426,-627.5120603375071,977.4590812099451,0.027873593406731345,2.7873593406731345,0.25,1
85.8225,85.9645,0.0022386804747824,0.0064770576356101,0.0803106629053604,0.0761610046081748,86.0,0.0821917808219178,30,29,0.07945205479452055,0.8054035074884993,0.8232104636333304,0.5115161133592095,0.2018089875478462,-6.086397611905717,9.81170375867875,51.151611335920954,20.18089875478462,-608.6397611905717,981.170375867875,0.017806956144831076,1.7806956144831076,0.25,1
85.9645,85.9934,0.0016545777622418,0.0089232690407281,0.0761610046081748,0.0615382324826039,86.0,0.0821917808219178,30,29,0.07945205479452055,0.8394853360813386,0.6987028045943404,0.5417868859453298,0.2113746558263865,-5.902344081207474,9.77804993382073,54.17868859453298,21.13746558263865,-590.2344081207474,977.804993382073,-0.14078253148699815,-14.078253148699815,0.0,0
