Date,Open,High,Low,Close,Volume,return_1d,return_5d,realized_vol_20d,spot,strike,dte,T,sigma,r,option_type,call_price,delta,gamma,theta,vega,hedge_0,hedge_25,hedge_50,hedge_75,hedge_100,spot_next,sigma_next,call_price_next,option_pnl,option_pnl_contract,total_pnl_0,total_pnl_25,total_pnl_50,total_pnl_75,total_pnl_100,best_hedge_idx,target_hedge_ratio
2018-02-06,226.969,237.458,226.21,237.108,21517819.002608,0.0234995510739692,-0.0447590424546164,0.2304515447278008,237.108,237.0,30,0.0821917808219178,0.2304515447278008,0.03,call,6.591247291046955,0.530788140210302,0.0253906699506788,-41.48282711904322,27.038001548127475,-0.0,-0.1326970350525755,-0.265394070105151,-0.3980911051577265,-0.530788140210302,236.908,0.229534642023403,6.346776592879422,-0.24447069816753242,-24.447069816753242,-24.447069816753242,-24.42185738009325,-24.39664494343326,-24.371432506773267,-24.346220070113276,4,1.0
2018-02-07,236.41,240.765,235.76,236.908,13260066.884978,-0.0008434974779426,-0.048508751496068,0.229534642023403,236.908,237.0,30,0.0821917808219178,0.229534642023403,0.03,call,6.460805039046193,0.5257031754111129,0.0255367294534618,-41.29892957259999,27.03966820691647,-0.0,-0.1314257938527782,-0.2628515877055564,-0.3942773815583347,-0.5257031754111129,227.298,0.2693030059727557,3.376155710987831,-3.0846493280583616,-308.46493280583616,-308.46493280583616,-307.2032451848495,-305.94155756386283,-304.67986994287617,-303.4181823218895,4,1.0
2018-02-08,237.108,237.218,227.139,227.298,16603096.358706,-0.0405642696743039,-0.0877281703029427,0.2693030059727557,227.298,227.0,30,0.0821917808219178,0.2693030059727557,0.03,call,7.422957121979806,0.5348759189982912,0.0226461970594049,-45.85126527488438,25.897396265918164,-0.0,-0.1337189797495728,-0.2674379594991456,-0.4011569392487184,-0.5348759189982912,230.495,0.2734265675961114,9.22450717084891,1.8015500488691032,180.15500488691032,180.15500488691032,179.72616811885345,179.29733135079655,178.8684945827397,178.4396578146828,0,0.0
2018-02-09,229.915,232.373,222.623,230.495,20849445.94477,0.0140652359457629,-0.0507303974663629,0.2734265675961114,230.495,230.0,30,0.0821917808219178,0.2734265675961114,0.03,call,7.732922206006762,0.5390637925699655,0.0219737894238751,-47.13502100698926,26.23596706843843,-0.0,-0.1347659481424913,-0.2695318962849827,-0.4042978444274741,-0.5390637925699655,234.461,0.2795406474626057,10.065734924054482,2.3328127180477196,233.28127180477196,233.28127180477196,232.74544239495742,232.20961298514285,231.67378357532834,231.13795416551378,0,0.0
2018-02-12,232.373,236.03,231.485,234.461,10976646.544918,0.0172064469945119,0.0120735202707369,0.2795406474626057,234.461,234.0,30,0.0821917808219178,0.2795406474626057,0.03,call,8.00766702468323,0.5380000889495805,0.021135091889671,-48.9386872277026,26.69431145555886,-0.0,-0.1345000222373951,-0.2690000444747902,-0.4035000667121854,-0.5380000889495805,234.841,0.2798007202460067,8.085223765902626,0.07755674121939649,7.755674121939649,7.755674121939649,7.703219113267065,7.650764104594482,7.598309095921898,7.545854087249314,0,0.0
2018-02-13,233.053,235.45,232.663,234.841,6540970.3223299,0.0016207386303053,-0.0095610439124786,0.2798007202460067,234.841,235.0,30,0.0821917808219178,0.2798007202460067,0.03,call,7.718317826754699,0.5248816262122056,0.0211362212043686,-49.09556156384514,26.80725872489981,-0.0,-0.1312204065530514,-0.2624408131061028,-0.3936612196591542,-0.5248816262122056,237.428,0.2786580410144376,8.980698019017296,1.2623801922625972,126.23801922625972,126.23801922625972,125.89723983044145,125.55646043462318,125.2156810388049,124.87490164298663,0,0.0
2018-02-14,233.492,237.608,233.362,237.428,6047748.4777725,0.0110159639926588,0.0021949448731153,0.2786580410144376,237.428,237.0,30,0.0821917808219178,0.2786580410144376,0.03,call,8.065548222118522,0.5372047603289783,0.0209410425504917,-49.41714540106596,27.03722639344226,-0.0,-0.1343011900822446,-0.2686023801644892,-0.4029035702467337,-0.5372047603289783,240.475,0.2835711425732983,9.791390608567525,1.7258423864490027,172.58423864490027,172.58423864490027,172.17367990681885,171.7631211687374,171.352562430656,170.9420036925746,0,0.0
2018-02-15,239.626,240.475,236.648,240.475,6392707.4674811,0.0128333642198898,0.0579723534742935,0.2835711425732983,240.475,240.0,30,0.0821917808219178,0.2835711425732983,0.03,call,8.324515412001162,0.5379615168960794,0.020313828214888,-50.86209811149431,27.379282676207023,-0.0,-0.1344903792240198,-0.2689807584480397,-0.4034711376720595,-0.5379615168960794,240.575,0.2833720180493629,8.232571373864673,-0.09194403813648933,-9.194403813648933,-9.194403813648933,-9.209197755363574,-9.223991697078215,-9.238785638792857,-9.253579580507498,0,0.0
2018-02-16,240.075,242.663,239.846,240.575,6701712.8750518,0.0004158436427903,0.0437319681554912,0.2833720180493629,240.575,241.0,30,0.0821917808219178,0.2833720180493629,0.03,call,7.876748378796947,0.5196380908754153,0.0203873983973678,-50.88878351042733,27.48198839816754,-0.0,-0.1299095227188538,-0.2598190454377077,-0.3897285681565615,-0.5196380908754153,238.088,0.2838486428756428,6.52254730469204,-1.3542010741049069,-135.4201074104907,-135.4201074104907,-135.09832152271608,-134.77653563494147,-134.4547497471669,-134.13296385939228,4,1.0
2018-02-20,239.126,240.215,237.348,238.088,9087334.2028199,-0.0103377325158474,0.0154695237160977,0.2838486428756428,238.088,238.0,30,0.0821917808219178,0.2838486428756428,0.03,call,8.058122285980858,0.5301041478920097,0.0205320687430137,-50.431483478281486,27.153319872933956,-0.0,-0.1325260369730024,-0.2650520739460048,-0.3975781109190072,-0.5301041478920097,236.51,0.2841904663159006,7.118243831363856,-0.939878454617002,-93.9878454617002,-93.9878454617002,-93.78004463572653,-93.57224380975288,-93.3644429837792,-93.15664215780552,4,1.0
